Gene,avg_log2FC
PTPRB,2.37486562489992
CRY1,0.989727944009613
USP30-AS1,-0.136425419524414
DDX55,1.39101229182963
POLE,2.71910769039698
N4BP2L1,0.546860767375223
MTRF1,1.81772268884667
TUBGCP3,2.91427796089637
RNASE6,1.51283891528343
ARHGEF40,3.25520538674022
MIPOL1,1.70466249654912
SAV1,1.72906295346388
SOCS4,2.24939099330515
EXD2,1.44797547237596
ANGEL1,2.64621781839637
CPSF2,1.96007971835282
ZNF770,2.2070717278778
FAM98B,2.01752074052634
C15orf52,0.559879084669092
IVD,1.17217510679452
EIF3J-AS1,2.07350567011969
AP4E1,2.4328709369158
MTFMT,2.4438989998158
UBL7-AS1,1.77916935463495
PTPN9,2.59885749559576
FAM174B,1.47215168897986
TPSG1,1.51467642237255
PRSS22,1.25269274471199
ZNF263,0.157295618431138
C16orf72,2.97325193139917
XYLT1,1.56296517771848
C16orf62,2.95158593026691
GTF3C1,1.59066311779967
SEZ6L2,1.86795176422307
BOLA2B,-0.535839306404609
AC026471.6,2.70597311616779
PAPD5,1.45857682161528
OGFOD1,0.824151833539717
PSKH1,1.23855027719444
ST3GAL2,2.7121611905647
TMEM231,-0.55733724016984
CMIP,0.750857320475317
KLHDC4,2.52670209658623
RNMTL1,3.16987903744554
WDR81,3.16083462122177
COX10,1.64965962343517
B9D1,2.90385843317093
ATP6V0A1,2.41538076005719
RP11-400F19.6,2.77240951835887
CDC27,3.06732206817198
RNF43,2.82391125992695
RAD51C,1.61695276891181
FTSJ3,3.37941960411844
KPNA2,1.78490251080452
RFNG,2.83631422640626
TYMS,2.20930860245657
RP13-270P17.3,2.00072596103885
RBBP8,2.52342134656129
KIAA1468,2.31304233988805
BCL2,0.992151394305945
TMX3,0.694719973458766
RBFA,1.07820484774855
ZNF343,2.46632089712474
MAFB,-0.395801360676759
STK4,2.86788099343289
STX16,1.74778125728474
CSNK1G2,2.05246792764648
ZNF121,-0.421496344438687
ZNF561,2.31977769425694
DNMT1,2.29983498900875
FBXW9,2.72198580738886
DCAF15,2.18083136273369
AKAP8,1.95694560626952
LPAR2,0.597152743066261
ZNF599,1.32042885050092
AC026806.2,3.35389840235689
ITPKC,2.20891183615297
PPP1R12C,2.56695695441062
CTD-3138B18.5,0.4672412376818
KREMEN1,0.400324613092616
CCDC134,2.13789662722535
BACH1,1.75101246199716
COL6A2,2.21703357137625
TRAPPC2L,0.885766295188241
LGALS8,5.13561544447364
DHX36,3.48518736025958
MCM3,3.61262913416959
IREB2,4.29586727170338
ATP5G3,0.81186550359438
NUDT5,0.161439012250868
RBM8A,0.502121702848196
CXADR,0.456551938557127
AIG1,0.915059609325882
PGLS,0.719550998621932
MRPS16,0.941140987454242
RPS7,0.736891620006546
HSPA9,0.359824630920816
PSMB7,0.294215944485016
ANXA2,0.935042557633251
CALR,0.994901333277109
DCTN3,1.4576988323743
TPP1,1.65111648814997
GDPD3,0.402403767804682
PET100,0.933464852900445
PDCD2,0.427718524159323
SIRT6,0.738866380239369
ATP5D,0.742815640830054
BEST4,-1.12149516704532
EEF1D,0.988060390200411
SLC26A6,-0.193641924428881
PLEC,0.107137326471563
UQCRFS1,0.439114494210849
EEF1B2,0.739782739045719
AP001816.1,2.05351734841625
PCBD2,1.12213045386837
EEF1E1,1.47383223640463
RPF2,1.18008612009024
RHOD,2.12905020920749
PLLP,0.997487744851711
NUP85,1.66994449458115
YTHDF2,-0.620405892828507
ARPC1B,0.265340395891931
C6orf48,-0.429545068537625
SFN,0.563659097912173
ATP5C1,1.6848647434516
AHNAK,0.329321183908324
EML4,0.770445010870143
CDV3,1.71165611221745
LEO1,2.05849671115051
NEDD8,0.781105113134517
C11orf58,0.707105358402645
TMEM256,0.600455545815154
FAM120A,0.730720617795398
SSRP1,0.669261529121514
OSER1,0.592793469768564
HLA-DRB1,0.607816749534934
C12orf10,1.72101926587378
ATP5L,0.795572967509138
EMC6,0.819445169808431
ACTN4,0.839732878566551
RAB8A,-0.105480936796345
TLE1,1.44197439777803
RNF121,1.70924878246029
ATXN3,1.43530148128242
PPCDC,2.08094558593171
TRAF7,1.59322152317022
USB1,1.57219827914153
RANGRF,1.8758172473731
MDH2,0.414727210218897
ENOSF1,0.370834340412241
SH2D3A,0.315630820639121
PIN1,0.866843072662104
PTS,0.769167437510062
C1orf106,0.486329470454626
TEX264,0.594060524436651
DAD1,0.764339162352525
PLP2,0.672994422259154
RPS27A,0.968723714349763
SLC30A5,0.859390860702115
RNF14,1.36262394065416
CUX1,1.35689516772697
MECP2,1.19191970510336
WWP1,0.710638808535474
ADK,1.22871544335925
SMC3,0.925687443305927
POLR2M,1.13974699775862
NAPG,0.251966555013253
ATP6AP2,-0.133383876097477
MPLKIP,0.973416908078226
PDIA6,1.30678585703078
UQCRQ,0.823348292824738
CDC37,0.443334726417232
NME3,2.46547781515364
FAM134A,-0.353918446605393
NCOA4,0.505344320136954
SDHA,0.582295111037286
C1orf52,0.883227711379162
KIAA1715,0.954321464401124
CWC22,1.59015876192123
CTBP1,0.360557906506346
COQ2,0.366445213850245
PPP3CA,0.202443447870552
AP3B1,0.535488593582701
NEDD9,0.635448784837182
HIPK2,-0.277362182758586
TSKU,0.14580273185617
SPG11,1.19130714567464
MAPK7,0.555044506208725
DST,-0.551004314514137
INF2,-0.884818138316014
RFXANK,-0.248057386820199
CYB5R3,0.147111727936436
RAB11A,0.157001444373513
FAU,0.588060077312355
PERP,0.557872004982726
PSENEN,2.01709879040819
MAP7D1,1.11731927699263
YY1AP1,-0.643744127714298
C1orf115,0.847694421630453
PCYOX1,1.26708746233755
DHX30,0.444276141395969
ARSD,1.71965581594841
RBM10,0.340392904819195
EHMT1,1.04920777939078
PPFIA1,1.58438081033737
PABPN1,0.424527206739558
ADAM10,0.999054002386218
ANKRD11,0.784402677587053
DDX27,0.696898211330192
EEF2,0.632300725422401
PSMG3,1.03463416280464
CPNE2,0.793512012335882
FHL2,1.20632190245741
NONO,2.92137770524475
COPS6,0.398842301690949
HSP90AA1,0.609173469907572
SAR1B,2.53801765710192
CHCHD4,0.558324453970498
MXD4,1.16553713667837
CCDC109B,0.895444406085512
CWC27,0.820457433160375
LMNB1,0.22488763289163
UPF3B,0.553884932325959
LAGE3,0.454158466073904
IKBKG,1.1939617670749
VPS37A,1.67318629462215
ADM,0.773125650726172
H2AFX,0.17083032939212
KDM5A,0.51603752157687
DCAF11,0.987579194042045
PNN,0.223559361424142
WDR20,-0.686720063655323
USP3,0.752692962315212
DAPK2,0.431096283735171
ZNF397,0.596196775545029
RPRD1A,0.334828940490733
PAFAH1B3,0.322433524153602
ADSL,1.49528512963391
SUCLG1,0.802924156715666
MRPS15,0.110321078025682
SUMO2,0.932333796223156
EIF5,1.14789530277093
CMTM6,0.995707677844929
IFNGR1,0.430605575449491
NUDT21,1.02219418841548
CFD,0.314471972698875
MRPS35,0.183122435343101
ROMO1,0.503077059448233
AP2S1,0.383103527870105
POP4,0.593959563876156
CCT5,1.03338431389069
AKR1A1,1.03996496361514
PSMB3,0.725528020745252
RBX1,0.533335747744238
UBE2L3,0.690867777601851
RBM5,3.20573648490959
HOXB7,-0.196315579157708
BANF1,0.62507279489029
COX6C,0.974544377884725
ZG16,-0.351317054032837
XRCC6,0.236643328986102
BAX,0.292780988095899
ATPAF2,0.136067975982025
ICAM3,0.138134646394648
MRPL43,2.12802921154274
ASH1L,3.89337900334656
BAIAP2L1,2.29536402782796
ADCY6,1.75016624282092
MIR22HG,1.7067858995752
SPG21,0.976280578053433
TPMT,-0.400509978044904
CLDN3,-1.67679630137683
MRPL24,2.67328309659941
SERPINB6,0.815847582484185
SF3B2,0.288546640001493
ACTB,0.619891678458634
LAPTM4A,0.406239441217168
SEC11A,0.37393203482746
TRMT11,2.55229796799712
COA3,0.875275295818324
FLII,1.16440421629191
GGPS1,0.280424411518458
RSBN1L,0.442237000651396
FBXO7,0.283204532272049
SLC25A11,-0.182647927651924
RNPS1,0.399836754690629
MPC2,0.254876502635734
HNRNPA3,0.453559255340105
ABCC3,0.400939645164629
FXYD3,-0.921981577131162
OAZ1,-1.12372417775575
H2AFZ,2.09910170657596
TUFM,0.206710098039276
TUBB,1.03374026252624
STXBP2,0.116835779152078
MS4A12,1.39702341414698
PTPN18,-0.81000019851556
ORMDL1,0.564112770597954
EIF2AK1,0.497551872584075
ATP13A2,1.88910716135238
HECTD3,1.8214572010689
GRAMD4,1.71458388203491
HMGB2,1.83202790660523
PSMA1,0.896225745444559
C11orf48,0.481520243713993
GGCT,0.594619661099534
DNTTIP1,-0.191108093724915
ECHDC1,2.84259676899232
PROX1,0.562824256534561
TMEM63B,0.657193862510735
DDC,1.56981579676451
AIFM1,1.2728996756455
BCL2L14,1.3974459741661
THOC6,0.738823147815157
DRG2,1.92437816066546
C12orf49,0.635524108911878
HN1,1.00462063542296
HMGN3,0.103957933496871
SMS,-0.111976088152814
HNMT,1.08563858848845
RRAGA,0.396176231985811
U2SURP,1.07862915688393
SMUG1,1.64138422143914
APAF1,1.39854248594397
SULF2,1.48535581103205
COQ9,-0.118433560639573
C19orf60,-0.431762715355782
NUCKS1,0.746159917996577
COX7A2,0.761029998585707
ENTPD5,2.54821280220562
ATP6V1D,0.379918092727843
RPF1,1.02520178602453
TMEM33,1.39351030708784
ULK3,0.286923218578312
NFKBIB,1.1278156371875
BSDC1,0.387746584975924
FKBP1A,-1.46715584756115
LGALS3,-0.600220946212875
MARCH6,0.185824569462647
SEPT8,1.38715151533973
TOR2A,1.44269252255793
CINP,0.557273652207197
UBN1,0.849251778946679
PPP5C,0.948721943521444
RDH13,0.532379926834498
SELT,0.264946440872959
MRPL27,0.517715045829441
ITPA,0.602697603082679
TUBB4B,1.07616917303762
EIF5A,0.844551615582025
DSG2,-0.250055068160935
EPHX2,-0.103983214077307
C19orf10,1.12003112597484
RAB11FIP1,1.65515878650112
SHFM1,0.789623321964888
MT-CO3,0.752622467978436
UBE2F,0.165582170327625
MBD4,-0.522063970313559
ANKMY2,0.656811891192327
YIPF6,0.564377577407224
TCEAL4,0.996326437718553
SMNDC1,0.562238665187224
ARID4A,0.563478454156989
SMG1,0.410731275214182
GALK1,0.508262614445912
BUD31,-0.333632814997754
DNPEP,0.260494773482522
SLC35C1,1.45942923964063
DDT,0.985592373928558
MRPL9,2.38619980687683
TGOLN2,-0.289848312245955
RPS15,0.593678289802605
RTN3,0.700109475921208
FIBP,0.336090262196912
AKIRIN1,0.803795518129414
MAGEF1,0.718497575904963
NQO2,0.229533370545911
TFEB,0.735546408503422
DNAJB9,0.408305303294569
C8orf4,0.623129474969678
IMMP1L,0.620396250811541
EHF,0.269652305405851
MUS81,0.958492954539101
MGAT2,0.459430877532353
KAT8,0.179194527027128
GLG1,-0.559540081270467
HMGXB4,-0.652950990230454
WRB,0.559517998198665
IMP4,0.878538164186741
MRPL18,0.438067321454738
CEACAM6,0.846412393945515
VPS37B,-0.71226306217093
MARVELD3,0.156271413714906
RSU1,0.235450806368138
RPS28,0.541128569716246
VTI1B,0.179743538490329
GADD45GIP1,0.650000062651166
SIKE1,-0.518329579738989
PPP2R5A,0.198998029479644
PREB,0.332621103416077
RNF103,0.485170892959837
RSRC1,0.608754241625425
RBPJ,-0.135798184229706
THOC2,0.887077415948372
FRA10AC1,0.983758367310426
BLOC1S2,-0.517906149797161
UROS,0.45209945233871
PRPF19,0.788086047642881
KAT5,0.718810090966829
POC1B,-0.646609140066472
SUDS3,0.4202090495583
MPHOSPH6,0.643212754571164
SLC38A10,-0.160363520504006
POLD1,0.588479554128744
PRPF31,0.558040265880345
KMT2E,-0.193312234731798
CBLC,-0.154037613520751
CHCHD2,0.612236839784808
ATP5F1,0.519092697752479
MLXIP,1.61576975649333
C14orf1,0.528291776413519
GORASP2,0.253262043882018
CHMP1A,0.657986443356172
CLNS1A,-0.256003738640367
PDCD5,0.979661287731831
MTRNR2L12,-4.46082892496806
TMEM38B,3.16657017624137
ALAS1,-0.255461390177627
COMMD8,0.237811089334244
PANK3,-0.36931574304356
COX6A1,0.570517770705215
CAMK2G,1.34645511307617
POLR2C,0.588654802462941
CAPN1,0.519620746469737
PAIP1,-0.25235659506407
C9orf85,1.86014685100069
DNAJC17,1.44349582543512
TMC4,-0.292108060151156
URM1,0.307737291147129
HSD17B2,-3.79986948710703
CKS1B,0.251087402946606
MIDN,-0.489100833404098
TMEM160,0.117154482913291
CMPK1,0.870581789810678
MRPL23,0.283680093731889
SREK1IP1,0.166625360770984
LMF2,0.324502060223253
XKR8,3.49550417158291
RANBP2,3.57692342892681
TYW5,3.74368782775728
TBC1D5,3.44906574021732
DROSHA,3.98830712741294
POLR3D,3.33988210105051
WDR11,3.96324778572562
RP11-119D9.1,4.12786664601182
CHD4,4.25404467983467
SOCS2,3.65869119020073
C12orf73,3.7023563456611
WDR25,3.69391128373466
ZNF280D,3.4600723873237
E4F1,3.3697143506148
CASP16,3.5402396039409
ZNF18,5.89655825458198
NT5C3B,3.57586630587373
RP13-1032I1.7,3.20332752930461
FASN,3.41237371534909
CENPB,3.60496283613405
UQCC1,3.58590084572435
ZNF544,3.66026628294598
SLC25A17,4.24407797550591
VBP1,0.157303846073201
CDH1,1.24561472830624
PRELID1,0.626117056919217
TMED9,0.647270969060137
NDUFB11,0.256551319005115
TALDO1,0.827879044798947
TMEM176A,-1.76176867977226
NDUFS1,0.232754475242443
PTBP1,1.09304895413224
MYNN,1.36876587694718
C6orf89,1.51005344767973
SLC52A2,0.660975633817369
PBLD,1.03118725895603
COX6B1,0.505318789609293
RAP1A,-0.514073402967342
RPL28,0.703926675715149
RPLP0,0.523939607568067
SSBP1,0.368823916087521
CACYBP,0.835922514402329
FASTK,0.719403802000964
AZIN1,0.138799268900675
EIF1B,-0.355315200393819
SSR2,0.138934365598609
DNAJB4,3.04502136858029
GLS,2.94371567067285
GUF1,3.47270850734705
THAP9-AS1,3.06008784607961
FKBPL,3.08327452117227
AGK,2.88936244175922
SH2D4A,2.92332772853164
DAB2IP,2.95096630967306
PATL1,3.13245316886835
RBM4B,2.56461290851523
CCDC84,2.95505977694464
AC079602.1,2.99679190815821
PSPC1,3.26429065388522
TRPM7,3.03493616088955
MNT,3.08077716095461
KANSL1,2.20176428041936
OVOL2,2.58337613907857
ZFP14,2.79591605361998
KCNK6,3.1685317763016
BTBD1,1.04719595605447
PICK1,1.15518578928047
AAMP,-0.148864602614977
CYB5A,0.298236248185526
C15orf48,1.08284808349549
SLMO2,0.121304742481431
UCHL3,0.327531438305625
EMP2,0.337256297367314
SNX13,0.92389162306465
PNPLA4,0.663018361257593
NOX1,1.51566454696454
HR,1.00416942711569
CDC42EP1,0.645919097828532
AIMP2,-0.39860827589511
OFD1,-0.55914275151519
ERBB2,0.267721488146063
TMEM170A,2.10492581335398
HSPA8,0.552298946030032
CTSE,0.627659258546982
CA1,-6.3960832186257
ZNF644,1.36989756796727
VANGL1,2.00030152127561
RC3H1,1.60024359674001
MAPKAPK2,2.2738670226339
MARC1,1.53010641313646
C2orf68,3.05656722720076
ATG16L1,2.75686799748153
SRGAP3,0.676977440642023
THUMPD3,1.56846319385331
OXNAD1,1.72834233683993
PTPN23,1.50572218151658
FRMD4B,2.11786592334197
FILIP1L,2.21556168438758
ARAP2,2.0823413101826
PDE5A,2.58170096187369
RBM27,2.18050172862929
TRIM41,2.23762505791262
PEX6,2.22426418218101
PPP2R5D,2.30276671429227
CXorf23,1.46952406662697
CXCR3,1.30053926638299
CSPP1,1.47892790633908
SPIN1,1.43605724179887
RABGAP1,1.57609642079191
GTPBP4,1.18574040610893
TCTN3,2.07672742146031
COL17A1,2.68422396265785
RPS6KA4,1.94960106186879
AP5B1,1.04916336183339
LRFN4,0.345219172315427
ACTR6,1.93136419691811
YLPM1,2.9180987357003
BTBD7,1.75204748320747
NMB,2.21468242025691
ZNRF1,2.12564639815432
SYCE1L,2.61114472817488
TMIGD1,1.52781184530814
MAP2K6,2.38134997552367
SLC26A11,2.1616974133914
C18orf21,1.53789876771487
ABCA7,1.70374116704936
SAMD1,2.66606851830652
ZNF224,2.08653107352959
MZF1,2.34301969641469
ANKRD54,2.62140541142392
RRP1,1.36820673256804
CLK1,1.08496316264726
ZKSCAN1,0.606062062533983
NDUFA10,0.127321792616279
YWHAQ,0.632735939060232
FABP5,-2.03477387813861
UNC50,-0.809121628948105
MRPS25,0.204072627044595
C6orf203,-0.356583471401587
EI24,0.828935896778309
VPS29,0.894874033616405
UTP11L,0.886892230516981
ZRANB2,0.591283097837082
HMCES,0.824717124031455
SLBP,1.3643197219211
FADD,0.598142571901449
AGRN,1.76756158680594
CASZ1,1.58930905028264
SMAP2,1.84973624666196
POMGNT1,-0.68651551028701
KTI12,2.86103037970376
LRRC42,1.938047274998
HHLA3,0.930108265866924
GPATCH4,0.713770614845478
DUSP12,2.21885242444606
KLHL20,1.44645091813208
KIAA0040,0.677635780057679
EDEM3,1.01395219475365
IPO9,-0.806368996253307
GOLT1A,0.165142236643514
PIK3C2B,1.31083848797006
BROX,1.74125036647935
ZBTB18,1.93935140483623
ZNF638,1.0099606074832
SFXN5,2.21740180411649
DOK1,2.67685580523395
DUSP2,0.400740402186247
CBWD2,1.53427766182907
EPC2,0.395381335966447
GALNT5,1.56304469621778
USP19,0.229924121615652
CCDC71,1.66729438312733
TCTA,1.17180740900755
GLT8D1,0.488124112556764
ABHD6,2.3441475970206
SHQ1,0.43760248497613
NSUN3,1.66627185540264
ATP6V1A,1.87215194338425
QTRTD1,1.51018550270746
ZNF148,2.32736963861256
SENP2,0.853270719936679
RTP4,0.55271482810365
SENP5,1.8968029642629
MAN2B2,1.39675326724326
BOD1L1,2.39127289493975
ANKRD17,2.09138929910725
EREG,0.452666692164152
UGT8,1.99674898019414
NUDT6,2.53203506220634
SPRY1,0.625200922626561
TBC1D9,0.628240583837829
BRD9,2.39696931931502
OXCT1,1.4321852730737
RAD17,0.807378655852236
ARSB,2.56408305224434
GIN1,1.91154652275428
DMXL1,1.73735064080793
TSPAN17,2.81035088853843
N4BP3,0.155099963512822
MAML1,1.85896514278312
EXOC2,2.54963361230553
FAM8A1,1.24569381884383
RP1-313I6.12,0.148028013421118
NUDT3,1.12809415533818
FBXO9,2.18256897007887
FAM135A,0.451435879384904
SMIM8,1.30645559027633
COQ3,1.92057419448847
PLAGL1,0.769282540667273
MAD1L1,1.12957369329731
EPDR1,0.131032147638465
ZMIZ2,0.823265190470877
CLDN12,1.25767159003931
ANKIB1,1.11446709224758
ORC5,2.1149114087997
RBM28,2.1840234730169
SLC35B4,1.03490951191342
CDK5,0.368848670390341
TBL1X,1.5426302878545
ZFX,1.36970482208199
ELK1,1.18460570340673
HDAC6,2.51492882068879
HUWE1,1.74845425911722
DLG3,2.69050044537148
TSC22D3,-0.60063137986057
HCFC1,2.14545403122951
DNASE1L1,2.41499021383213
CLN8,1.16756694785855
DMTN,2.00045223137589
R3HCC1,1.87526872210718
ENTPD4,2.41843240444758
THAP1,0.375843596053225
MTFR1,1.75848244170299
C8orf44,2.7651590532759
IL7,1.06470393354755
ZNF704,0.643020059390323
NUDCD1,0.44501837250117
MTSS1,1.09249252797845
ZC3H3,0.512824954490341
MFSD3,1.83857490476002
RCL1,0.873472896259637
C9orf72,0.87145479007561
ZCCHC7,1.27345765223105
GNA14,2.01398403093569
NCBP1,1.41591743522159
NEK6,0.75740559533999
PRR26,0.111333520352077
CELF2,0.627805514664593
PARD3,2.14381633960414
GPRIN2,0.746205851004634
IPMK,1.87526471982968
SEC24C,1.9649975520508
SAMD8,1.41970723692024
PTEN,1.1153270989797
LIPA,1.9623245522404
PANK1,1.65982415027626
KAZALD1,0.70328593945475
NOLC1,1.4962197409429
GBF1,1.48310132677541
WBP1L,2.08706620959469
RGS10,1.93461291285935
NAP1L4,1.83794187499332
RRM1,2.1852126544736
IPO7,0.776135676369216
PARVA,2.07769867572026
GTF2H1,2.29796203749236
UEVLD,0.639883486416111
ZDHHC13,0.24803323568015
NXF1,1.66292243847845
TM7SF2,1.55188443180943
DHCR7,1.7589662868206
KCTD14,1.95415048691586
ARHGAP42,1.76022834779324
SIK2,1.9233131467725
C11orf57,2.21693612306063
DCPS,2.2372990831584
NFRKB,0.639105731971896
IPO8,2.18117699640932
RP11-446N19.1,0.979881222330942
AAAS,2.31541800986609
TMEM19,1.68338193327659
ANAPC7,1.5183082949325
PTPN11,2.27798384172531
RITA1,2.43219231735978
SBNO1,2.48971708169403
EP400,2.26943053321265
IFT88,1.07950827047198
LNX2,1.75982679606559
COG6,2.75759385502454
CDADC1,1.89831603386466
ARL11,1.88256414901332
KPNA3,1.04474805010794
BORA,1.28079129275417
DCUN1D2,0.68861148460098
CHAMP1,1.96600549940271
C14orf182,1.40502912957075
FUT8,1.01726489794352
PIGH,-1.13011499952475
SLC39A9,1.6942918103411
MLH3,1.62908048503956
BTBD6,0.445994017438611
PLA2G4F,1.02623499299995
LRRC57,1.89690731772946
CASC4,2.38041443284346
BBS4,2.0836374930664
PML,2.28959443313473
PEX11A,1.20132507384954
ANKS3,0.403963150974052
MPV17L,0.786739927494439
SULT1A3,2.20285333811757
AMFR,1.94665366749966
NOL3,0.994668803000342
ZDHHC1,1.54154156267851
MLKL,1.35495058049819
ATMIN,0.443927413826117
CTU2,-0.340073592351894
C17orf85,0.643041569032639
ATP2A3,0.727869877313674
CASC3,1.6302366950726
CNP,1.14650529334974
TUBG1,0.71395541256668
MRPL10,1.73805335665639
APPBP2,1.70693740282784
CEP95,-0.162664060551333
AMZ2,1.51218317235305
MIF4GD,1.97979138523894
STK35,1.22614248024172
ATRN,2.14359702128769
CTNNBL1,0.959922915705381
ZFP64,1.86290818792911
HDGFRP2,2.11268476839585
CCDC159,2.31412554050084
NACC1,2.05909548566162
RFX1,2.18226590671668
SARS2,0.995135356768944
SAMD4B,0.396829564754553
STRN4,1.71613457334353
DHX34,1.96026550693843
GRWD1,1.58246619424111
ZNF350,1.01373663837704
CNOT3,1.14995989723108
DERL3,0.495177322509599
PIK3IP1,2.03019071629715
MCM5,1.70129844321031
TMEM184B,2.57138637389597
CSNK1E,1.80798188004515
KDELR3,1.10652416372702
IFNAR2,1.52807781727562
DYRK1A,2.00793151334633
MAL2,0.1270967556674
MRPL32,0.227168748746734
GRSF1,-0.225019521049687
MANBAL,0.142179880783934
MORF4L1,0.384550615744929
FAM195A,-0.830427084854265
HSD17B11,-2.39722978020267
ALDH7A1,-0.410091433742819
DCAF13,0.404646296050153
CHKA,0.159636174056487
LYRM5,0.940257482981511
HCFC1R1,0.542557585566711
CHD9,0.618639948441324
PSME3,0.997615449124997
UCKL1,0.867858415095402
BCAT2,1.40485513969282
ARPC5,0.399478454763364
ALDH9A1,-0.209971889880326
TMEM242,-0.215603345915159
PCGF5,0.400952734126071
WIPI1,-0.121634693357447
ABHD12,-0.576297046976341
SUGT1,0.423464639847944
ENO1,0.716110095097335
ATP1B1,0.82976581216169
CUTA,0.635827365046386
C1QBP,0.338464658377023
AC009501.4,-3.67219804757221
NDUFB6,0.76574754372666
INO80C,0.882424092145
LDLRAP1,0.190828422207122
DNTTIP2,0.810469440096195
TNFRSF21,0.13848096836448
YME1L1,-0.197059340796231
MOB2,0.343693526943145
PAK4,0.853989290883595
IFNAR1,0.356063648327424
GMPPA,-1.42023564727617
CISD3,0.548289606218717
POP5,3.47555565964299
C20orf112,3.51210785030638
JOSD1,3.98596910186764
LSM10,0.494885016531494
PKN2,-0.322956517014746
IAH1,0.477759990605005
FAHD2A,0.175982712967768
CMTM8,0.906656481095086
PLXNB1,0.192319226500066
EIF2B5,0.502882803853262
ERGIC1,-0.403232238832735
STARD3NL,0.835286160901188
POLD2,0.286042196796695
VOPP1,-0.179116821013492
SND1,-0.536898618456233
PRR5L,-0.430453300140047
PICALM,0.676163605423074
TRIAP1,0.411240145257304
PGP,0.398778263002486
THUMPD1,-0.216029849156719
LSM12,0.131205189849487
ITGB4,0.793250384187995
STAU1,-0.423205982059533
OGFR,0.364359347333175
TMEM106C,1.13336216647468
RPS8,0.428748678424302
MT-ND5,0.424790146759935
DCTN6,0.660176115625316
DGUOK,-0.353284317445134
RAE1,1.88197858111246
MINOS1,0.69549381555307
SAMHD1,1.04513280000323
EPN1,0.337645606080883
C6orf136,0.298926500246013
RPS25,0.457475445842264
NDUFA12,0.515611148500218
C11orf31,1.00701643115225
LAMTOR2,0.974934579494793
POLR2I,1.30455992439407
EIF3K,0.593356499402257
NDUFB4,0.772694358609178
PLAC8,0.463248156089171
MAF1,0.276522597887001
RPL5,0.579434137057967
HSD17B12,0.44454448284557
CEBPB,0.264296645045026
ALG14,1.14888743587776
C6orf226,1.15332378441576
KIF13B,1.06371415101824
CYBA,0.47639484529184
CD47,-0.276259972498807
NDUFA6,0.604585610714374
UQCR11-ENSG00000127540,0.494091735370347
