Gene;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
ZNFX1;0.700219149146458;0.637845184302794;0;0.016;1
COL9A3;0.700219149146458;1.646843175619;0;0.016;1
ARFGAP1;0.700219149146458;1.58590514035076;0;0.016;1
REXO1;0.700219149146458;0.556882874895599;0;0.016;1
ZNF823;0.700219149146458;1.03677873636325;0;0.016;1
ZNF439;0.700219149146458;0.479463876737818;0;0.016;1
ZNF443;0.700219149146458;0.268265101571586;0;0.016;1
AKAP8L;0.700219149146458;0.907151236654237;0;0.016;1
HSH2D;0.700219149146458;1.28836154289032;0;0.016;1
MAST3;0.700219149146458;-0.108958064883138;0;0.016;1
IFI30;0.700219149146458;0.568016912705751;0;0.016;1
CRTC1;0.700219149146458;0.603548086622425;0;0.016;1
UPF1;0.700219149146458;1.1761467135279;0;0.016;1
MAU2;0.700219149146458;0.770736272800936;0;0.016;1
ZNF90;0.700219149146458;0.88168449369146;0;0.016;1
ZNF430;0.700219149146458;0.229616585554875;0;0.016;1
ZNF493;0.700219149146458;2.04273035043908;0;0.016;1
ZNF675;0.700219149146458;-0.345631266998352;0;0.016;1
GPATCH1;0.700219149146458;0.757256379765117;0;0.016;1
PDCD2L;0.700219149146458;-0.702231831381215;0;0.016;1
KMT2B;0.700219149146458;-0.219435166726948;0;0.016;1
TMEM91;0.700219149146458;0.967559171911847;0;0.016;1
ZNF575;0.700219149146458;1.43951081902329;0;0.016;1
APOE;0.700219149146458;-1.01003618298712;0;0.016;1
MYPOP;0.700219149146458;-0.618018672498372;0;0.016;1
KPTN;0.700219149146458;0.719839093613397;0;0.016;1
GLTSCR1;0.700219149146458;0.823596620712118;0;0.016;1
DBP;0.700219149146458;1.63482669584213;0;0.016;1
ZNF160;0.700219149146458;-0.152559251393614;0;0.016;1
CTD-3093M3.1;0.700219149146458;1.02089145809664;0;0.016;1
CTC-444N24.11;0.700219149146458;1.44575255374167;0;0.016;1
ZNF256;0.700219149146458;1.65786355048554;0;0.016;1
ZSCAN18;0.700219149146458;0.630829900482204;0;0.016;1
HIRA;0.700219149146458;1.28375450071834;0;0.016;1
DGCR8;0.700219149146458;0.622502060274967;0;0.016;1
CRKL;0.700219149146458;1.04438984672762;0;0.016;1
AIFM3;0.700219149146458;0.623180037754232;0;0.016;1
THAP7-AS1;0.700219149146458;0.679354521082963;0;0.016;1
BCR;0.700219149146458;1.57542844033439;0;0.016;1
HPS4;0.700219149146458;0.679529450912463;0;0.016;1
CTA-211A9.5;0.700219149146458;-0.141331586608058;0;0.016;1
CCDC117;0.700219149146458;1.30761319783836;0;0.016;1
RHBDD3;0.700219149146458;0.787471521287763;0;0.016;1
MB;0.700219149146458;0.599003809327442;0;0.016;1
DNAL4;0.700219149146458;1.3726757621097;0;0.016;1
CENPM;0.700219149146458;1.26158605351523;0;0.016;1
ATP5L2;0.700219149146458;0.671707137911124;0;0.016;1
CHKB;0.700219149146458;-0.119628746714418;0;0.016;1
HSPA13;0.700219149146458;1.15067904333687;0;0.016;1
NRIP1;0.700219149146458;-0.479562774954154;0;0.016;1
MX1;0.700219149146458;-0.940002810278839;0;0.016;1
CBS;0.700219149146458;0.552817115383282;0;0.016;1
PNRC2-ENSG00000215700;0.700219149146458;0.142538499876027;0;0.016;1
SATB2-AS1;0.700219149146458;0.527095574997363;0;0.016;1
RP1-80N2.2;0.700219149146458;-0.640494653107916;0;0.016;1
CTC-490G23.2;0.700219149146458;1.71029392806215;0;0.016;1
STX7;0.703137897486901;-1.7384334340288;0.2;0.131;1
CFDP1;0.703380330858275;-1.08874508865019;0.6;0.366;1
MAX;0.703486169287336;-1.71498557250262;0.2;0.209;1
PNPLA2;0.703759991707258;-0.928065510643547;0.3;0.199;1
LUZP1;0.704418859170254;-1.25972622249143;0.1;0.063;1
PPIH;0.704418859170254;-1.02232290040711;0.1;0.063;1
NASP;0.704418859170254;-0.747469956679513;0.1;0.063;1
FAAH;0.704418859170254;0.178044267758758;0.1;0.063;1
CYR61;0.704418859170254;-1.62539543189886;0.1;0.063;1
DCTN1;0.704418859170254;-1.60085971613019;0.1;0.063;1
STK17B;0.704418859170254;-0.935305840892592;0.1;0.063;1
CYP20A1;0.704418859170254;-0.995419635185922;0.1;0.063;1
IL17RC;0.704418859170254;-0.410613468332396;0.1;0.063;1
TREX1;0.704418859170254;-0.717205330664196;0.1;0.063;1
MAEA;0.704418859170254;-0.642384570063656;0.1;0.063;1
PGRMC2;0.704418859170254;-1.01553846663666;0.1;0.063;1
ZCCHC9;0.704418859170254;-0.675868521904322;0.1;0.063;1
PRRC2A;0.704418859170254;-0.783831504400726;0.1;0.063;1
LMBRD1;0.704418859170254;-0.980346596847596;0.1;0.063;1
EIF2S3;0.704418859170254;-0.81195149131402;0.1;0.063;1
ERICH1;0.704418859170254;0.154512596817319;0.1;0.063;1
PLEKHF2;0.704418859170254;-1.2121927005176;0.1;0.063;1
ATP6V1C1;0.704418859170254;-0.225574851664803;0.1;0.063;1
WAC;0.704418859170254;-0.83571964173755;0.1;0.063;1
ARFGAP2;0.704418859170254;-0.304686350930309;0.1;0.063;1
VWA5A;0.704418859170254;-1.47977795559083;0.1;0.063;1
NR4A1;0.704418859170254;-1.73157371047897;0.1;0.063;1
TMEM8A;0.704418859170254;-1.05485923732076;0.1;0.063;1
NMRAL1;0.704418859170254;-0.385086139965597;0.1;0.063;1
PHF23;0.704418859170254;-1.32341186619654;0.1;0.063;1
EXOC7;0.704418859170254;-0.659098444213594;0.1;0.063;1
C17orf62;0.704418859170254;-0.387566518815454;0.1;0.063;1
TPGS1;0.704418859170254;-0.712248172733543;0.1;0.063;1
SAFB;0.704418859170254;-1.06378517703454;0.1;0.063;1
DGCR6L;0.704418859170254;-0.833549398653675;0.1;0.063;1
OPTN;0.705203895395881;-2.07953285008258;0.2;0.225;1
IL2RG;0.705596509435029;-1.53132478402246;0.1;0.131;1
HIST1H1C;0.705624388776941;-1.21532388384473;0.4;0.257;1
PFDN5;0.707381237249977;-0.184648052261139;0.7;0.534;1
HEBP1;0.707515165053024;-0.559598202586724;0.2;0.136;1
FXR1;0.709288097009701;-0.226265916657454;0.1;0.068;1
UBL7;0.709288097009701;0.783418090849588;0.1;0.068;1
PGS1;0.709288097009701;0.389974928830894;0.1;0.068;1
SEPT7;0.709648702857257;-1.51336200686664;0.3;0.199;1
C19orf43;0.709857752994654;-0.501934928356902;0.7;0.44;1
GTF2A2;0.713177152150608;-0.313792491591244;0.3;0.225;1
A1CF;0.714257459493413;-1.68036679525301;0.2;0.22;1
GPRC5A;0.715583597785682;-0.171043654878965;0.2;0.147;1
MRPL22;0.716589850556365;-1.09256880938693;0.2;0.225;1
SAT1;0.71752477351814;-0.398693879823659;0.7;0.702;1
RELB;0.718716522680386;0.331526151318712;0.1;0.068;1
WDR13;0.719857884974024;-1.29857972630981;0.1;0.131;1
RNF181;0.720809718913547;-1.00867995900995;0.5;0.319;1
DNAJB1;0.721477988319601;-1.12662108988129;0.3;0.199;1
GSTK1;0.721934149179363;-1.04928630431709;0.7;0.503;1
COX17;0.722238107051459;-0.336893101515376;0.7;0.529;1
CYTH2;0.722311839336395;-0.518324397080636;0.2;0.147;1
RPL8;0.7227481182028;-0.299161920917156;0.8;0.848;1
PRDX6;0.724902590100715;-1.33735905002314;0.7;0.534;1
HPCAL1;0.72617934195333;-2.14035108564368;0.1;0.126;1
SLC1A5;0.72617934195333;-1.6819870448159;0.1;0.126;1
GALE;0.726375952582925;-0.747202507552246;0.3;0.209;1
MKRN1;0.726678618449683;-1.04436670461642;0.3;0.304;1
NCBP2;0.728187961736099;0.281915640121259;0.1;0.068;1
NPC2;0.729112444497654;-0.672383502683302;0.5;0.476;1
MAST2;0.731802263282274;1.20440058616783;0.1;0.073;1
DHDDS;0.737701090949383;-0.130574582654027;0.1;0.068;1
TANK;0.737701090949383;0.370412375751096;0.1;0.068;1
REEP3;0.737701090949383;-0.657848927095856;0.1;0.068;1
TMEM220;0.737701090949383;-1.09943329771642;0.1;0.068;1
HAGH;0.739040435421552;-0.889684614060405;0.2;0.141;1
RHOC;0.740756768385383;-0.124142753789756;0.7;0.513;1
DBNL;0.740828719774661;-1.69898648232514;0.1;0.126;1
MYO1B;0.7410306677582;0.223907186335879;0.1;0.073;1
TMEM45B;0.741586882946907;-1.06410442540132;0.4;0.351;1
FA2H;0.741902211402199;-1.1041403328429;0.1;0.136;1
CYP4F12;0.742250198715563;-1.14371588336814;0.2;0.136;1
ERBB3;0.743955061223626;-0.720850122809327;0.3;0.209;1
CLTB;0.745088934041872;-0.260231624902092;0.8;0.597;1
NEU1;0.745249914036577;1.82036099460672;0.2;0.173;1
TNFRSF14;0.745939824798443;-1.25072428825065;0.2;0.141;1
NBEAL1;0.745939824798443;-0.551138957404302;0.2;0.141;1
THOP1;0.746898041471356;-1.5228138581365;0.2;0.215;1
FCGRT;0.747007052613109;-0.700946374129447;0.7;0.534;1
U2AF1;0.747225358219996;-0.825924372344979;0.4;0.288;1
ATP2C1;0.747254567923499;-0.738564247254163;0.1;0.068;1
FNIP2;0.747254567923499;-0.989800304538973;0.1;0.068;1
C10orf118;0.747254567923499;-0.387031980971799;0.1;0.068;1
OAF;0.747254567923499;-0.20441384002013;0.1;0.068;1
MYO1E;0.747254567923499;-0.757967723977016;0.1;0.068;1
HMG20B;0.747254567923499;0.114327518177084;0.1;0.068;1
ETHE1;0.748340691897036;-0.548065101619927;0.8;0.665;1
SPTSSA;0.749256462771245;-0.403793454367828;0.2;0.157;1
RSRC2;0.749263325470051;-1.70844767749993;0.2;0.136;1
AGPAT2;0.750920153275181;-0.776985848796096;0.6;0.393;1
TMEM183A;0.752859645909627;-1.14147159499182;0.2;0.141;1
NAGK;0.755572671300757;-1.14456671365843;0.1;0.126;1
SYF2;0.755868219985626;-1.37228456671461;0.4;0.262;1
CISD1;0.756266577373396;-1.15736949075717;0.2;0.147;1
CAMK2D;0.756847031654094;-0.542603005882038;0.1;0.068;1
SLC35B3;0.756847031654094;-0.25167431418273;0.1;0.068;1
RPS6KB2;0.756847031654094;0.136329316057092;0.1;0.068;1
VWA1;0.75794510030925;1.07880190141934;0;0.01;1
SKI;0.75794510030925;0.20031568501809;0;0.01;1
HES5;0.75794510030925;0.888357891106551;0;0.01;1
TP73-AS1;0.75794510030925;1.36623785339959;0;0.01;1
NPHP4;0.75794510030925;0.892558698654108;0;0.01;1
RNF207;0.75794510030925;2.01346890485128;0;0.01;1
THAP3;0.75794510030925;2.0456101992157;0;0.01;1
UTS2;0.75794510030925;1.56731486975059;0;0.01;1
UBE4B;0.75794510030925;1.12220551284031;0;0.01;1
MTHFR;0.75794510030925;1.73555570192952;0;0.01;1
CASP9;0.75794510030925;1.20907700599943;0;0.01;1
DDI2;0.75794510030925;1.99112751101741;0;0.01;1
CELA3A;0.75794510030925;1.2368184155661;0;0.01;1
TCEB3;0.75794510030925;0.179302761329672;0;0.01;1
RCAN3;0.75794510030925;0.237621064283125;0;0.01;1
TMEM39B;0.75794510030925;0.856525193367931;0;0.01;1
ZBTB8A;0.75794510030925;-0.343264858697092;0;0.01;1
ADC;0.75794510030925;0.266454457623186;0;0.01;1
MANEAL;0.75794510030925;1.56897825379271;0;0.01;1
TRIT1;0.75794510030925;0.773165456401654;0;0.01;1
RIMKLA;0.75794510030925;1.06703600928464;0;0.01;1
SLC6A9;0.75794510030925;1.4571195711958;0;0.01;1
EIF2B3;0.75794510030925;0.108225295537316;0;0.01;1
TESK2;0.75794510030925;1.07578408746877;0;0.01;1
CCDC17;0.75794510030925;1.63669433419685;0;0.01;1
BEND5;0.75794510030925;1.96468631766606;0;0.01;1
CC2D1B;0.75794510030925;1.17704068680084;0;0.01;1
FAM151A;0.75794510030925;0.380227337283574;0;0.01;1
LINC01135;0.75794510030925;1.88015447908532;0;0.01;1
RP4-794H19.1;0.75794510030925;1.87731038898017;0;0.01;1
DOCK7;0.75794510030925;1.18200998822191;0;0.01;1
ATG4C;0.75794510030925;2.1369780323583;0;0.01;1
CRYZ;0.75794510030925;1.24596230809106;0;0.01;1
TTLL7;0.75794510030925;-0.268881749576392;0;0.01;1
DNASE2B;0.75794510030925;1.2909524621417;0;0.01;1
CLCA1;0.75794510030925;0.760594217337931;0;0.01;1
LINC01057;0.75794510030925;1.44373276778245;0;0.01;1
DPYD;0.75794510030925;-0.171277909966977;0;0.01;1
CDC14A;0.75794510030925;2.25283333556981;0;0.01;1
RP4-549L20.3;0.75794510030925;1.72838928342937;0;0.01;1
RP11-421L21.3;0.75794510030925;1.57984995810662;0;0.01;1
CEPT1;0.75794510030925;1.78594288772677;0;0.01;1
SLC16A1;0.75794510030925;1.99448823543042;0;0.01;1
LRIG2;0.75794510030925;-0.523610619171928;0;0.01;1
IGSF3;0.75794510030925;1.89068922673159;0;0.01;1
AL592284.1;0.75794510030925;2.67548649771925;0;0.01;1
C1orf56;0.75794510030925;1.01700751012416;0;0.01;1
RP11-126K1.2;0.75794510030925;-0.138892105051291;0;0.01;1
ZNF687;0.75794510030925;1.65404225885396;0;0.01;1
PI4KB;0.75794510030925;1.13215033025169;0;0.01;1
OAZ3;0.75794510030925;0.87741732058542;0;0.01;1
S100A1;0.75794510030925;2.2953923830745;0;0.01;1
HCN3;0.75794510030925;1.35549394140472;0;0.01;1
CD1D;0.75794510030925;0.195178128382537;0;0.01;1
IFI16;0.75794510030925;2.17097275941849;0;0.01;1
PEA15;0.75794510030925;1.16392843710606;0;0.01;1
USF1;0.75794510030925;0.505144065541029;0;0.01;1
UCK2;0.75794510030925;1.28467656080706;0;0.01;1
TBX19;0.75794510030925;-0.256180137072291;0;0.01;1
GORAB;0.75794510030925;0.939359656880355;0;0.01;1
RALGPS2;0.75794510030925;0.884624181842743;0;0.01;1
TOR1AIP1;0.75794510030925;1.29726932972245;0;0.01;1
RNASEL;0.75794510030925;2.4207755045009;0;0.01;1
BRINP3;0.75794510030925;1.71296614963983;0;0.01;1
C1orf116;0.75794510030925;2.24384701702753;0;0.01;1
TATDN3;0.75794510030925;1.63004175429597;0;0.01;1
ANGEL2;0.75794510030925;1.60056142663122;0;0.01;1
DNAH14;0.75794510030925;0.963357575616932;0;0.01;1
JMJD4;0.75794510030925;1.5420826752553;0;0.01;1
CAPN9;0.75794510030925;0.291600361475072;0;0.01;1
TTC13;0.75794510030925;1.68148717545868;0;0.01;1
SIPA1L2;0.75794510030925;1.06536764503004;0;0.01;1
TBCE;0.75794510030925;1.31777641367271;0;0.01;1
B3GALNT2;0.75794510030925;1.58767504904727;0;0.01;1
SH3BP5L;0.75794510030925;-0.148773021535126;0;0.01;1
RNF144A;0.75794510030925;1.27816162670347;0;0.01;1
LINC00570;0.75794510030925;1.54211469698906;0;0.01;1
SMC6;0.75794510030925;1.21211887608878;0;0.01;1
KCNS3;0.75794510030925;0.151805196519132;0;0.01;1
DNMT3A;0.75794510030925;1.43877599166823;0;0.01;1
EPT1;0.75794510030925;0.89224542075665;0;0.01;1
SLC5A6;0.75794510030925;0.16339620267939;0;0.01;1
ZNF513;0.75794510030925;1.65344213441802;0;0.01;1
AC097724.3;0.75794510030925;0.870380623195459;0;0.01;1
HEATR5B;0.75794510030925;-0.664289157871701;0;0.01;1
PKDCC;0.75794510030925;2.58872708806005;0;0.01;1
THADA;0.75794510030925;1.64188692223173;0;0.01;1
SOCS5;0.75794510030925;0.446318045314547;0;0.01;1
CLHC1;0.75794510030925;-0.860651000671182;0;0.01;1
RP11-554J4.1;0.75794510030925;-0.331372716231204;0;0.01;1
VPS54;0.75794510030925;-0.121619881434193;0;0.01;1
PPP3R1;0.75794510030925;0.870645236717706;0;0.01;1
AC016700.5;0.75794510030925;0.580397560119206;0;0.01;1
C2orf42;0.75794510030925;0.651241526896617;0;0.01;1
PAIP2B;0.75794510030925;1.85927807511987;0;0.01;1
INO80B;0.75794510030925;1.40573405459869;0;0.01;1
THNSL2;0.75794510030925;1.86103731808194;0;0.01;1
ANKRD36;0.75794510030925;2.17007889974273;0;0.01;1
C2ORF15;0.75794510030925;1.95173988994517;0;0.01;1
NPAS2;0.75794510030925;1.96090630205174;0;0.01;1
IL18R1;0.75794510030925;2.55879641475666;0;0.01;1
ZC3H8;0.75794510030925;0.420473140177597;0;0.01;1
TTL;0.75794510030925;-0.189148484669392;0;0.01;1
AC079922.3;0.75794510030925;2.39660801048775;0;0.01;1
TMEM185B;0.75794510030925;2.30050967248042;0;0.01;1
POLR2D;0.75794510030925;2.58430656029092;0;0.01;1
MCM6;0.75794510030925;0.897990568416901;0;0.01;1
RIF1;0.75794510030925;1.84144538111395;0;0.01;1
FMNL2;0.75794510030925;1.60908918112429;0;0.01;1
DPP4;0.75794510030925;0.406055999744586;0;0.01;1
METTL8;0.75794510030925;0.50950145476933;0;0.01;1
CYBRD1;0.75794510030925;1.86076826368412;0;0.01;1
MLTK;0.75794510030925;0.891287370528216;0;0.01;1
WDR75;0.75794510030925;2.51014206650058;0;0.01;1
ANKRD44;0.75794510030925;2.10641790250789;0;0.01;1
KCTD18;0.75794510030925;-0.417018586287292;0;0.01;1
RNF25;0.75794510030925;2.22845374882391;0;0.01;1
STK36;0.75794510030925;0.627860826062202;0;0.01;1
STK11IP;0.75794510030925;1.69129980593339;0;0.01;1
CAPN10-AS1;0.75794510030925;1.70005043435785;0;0.01;1
CAPN10;0.75794510030925;1.81769930667321;0;0.01;1
BRPF1;0.75794510030925;0.91003030702925;0;0.01;1
TTLL3;0.75794510030925;1.81844577752103;0;0.01;1
PRRT3;0.75794510030925;2.30893618355489;0;0.01;1
VHL;0.75794510030925;1.7758052536368;0;0.01;1
TSEN2;0.75794510030925;2.14585903159157;0;0.01;1
XPC;0.75794510030925;1.80671770273678;0;0.01;1
ANKRD28;0.75794510030925;0.988329790176397;0;0.01;1
SATB1;0.75794510030925;0.482016179262755;0;0.01;1
KAT2B;0.75794510030925;1.30437843227539;0;0.01;1
NR1D2;0.75794510030925;1.00780081512102;0;0.01;1
THRB;0.75794510030925;0.810283631359496;0;0.01;1
CNOT10;0.75794510030925;2.26459550718578;0;0.01;1
CRTAP;0.75794510030925;0.777518815344932;0;0.01;1
CLASP2;0.75794510030925;0.462117183032704;0;0.01;1
CSRNP1;0.75794510030925;1.31854505937537;0;0.01;1
ENTPD3-AS1;0.75794510030925;2.66937728593343;0;0.01;1
ZNF620;0.75794510030925;1.1212645323995;0;0.01;1
SEC22C;0.75794510030925;1.70016230797862;0;0.01;1
POMGNT2;0.75794510030925;0.760370293255842;0;0.01;1
ZNF197;0.75794510030925;0.430420173921336;0;0.01;1
ZNF35;0.75794510030925;0.369604203978048;0;0.01;1
LAMB2;0.75794510030925;1.54573973610486;0;0.01;1
MST1;0.75794510030925;1.89367116745548;0;0.01;1
IP6K1;0.75794510030925;2.20487220059272;0;0.01;1
HEMK1;0.75794510030925;0.348630749113888;0;0.01;1
ACY1;0.75794510030925;1.74691712463757;0;0.01;1
CHDH;0.75794510030925;1.93938413024142;0;0.01;1
CCDC66;0.75794510030925;2.26459550718578;0;0.01;1
ATXN7;0.75794510030925;1.59948456958442;0;0.01;1
GPR128;0.75794510030925;1.5497026041496;0;0.01;1
TMEM39A;0.75794510030925;1.78441114036899;0;0.01;1
FSTL1;0.75794510030925;0.218015086993857;0;0.01;1
GTF2E1;0.75794510030925;1.71538090279993;0;0.01;1
KPNA1;0.75794510030925;0.718458941537973;0;0.01;1
RP11-67L2.2;0.75794510030925;1.8515400952486;0;0.01;1
PIK3R4;0.75794510030925;1.75327431728769;0;0.01;1
RAB6B;0.75794510030925;2.47783260377219;0;0.01;1
AMOTL2;0.75794510030925;-0.181218846846845;0;0.01;1
PPP2R3A;0.75794510030925;1.83639645513515;0;0.01;1
RP11-319G6.1;0.75794510030925;2.7152067076326;0;0.01;1
GK5;0.75794510030925;0.564410710889341;0;0.01;1
RP11-91G21.1;0.75794510030925;0.398032775682798;0;0.01;1
C3orf58;0.75794510030925;-0.285811875218338;0;0.01;1
RAP2B;0.75794510030925;0.188312157815441;0;0.01;1
USP13;0.75794510030925;2.1897179841972;0;0.01;1
TBCCD1;0.75794510030925;1.95481052206705;0;0.01;1
LSG1;0.75794510030925;0.921656620007018;0;0.01;1
FAM43A;0.75794510030925;1.78629617447711;0;0.01;1
MFI2;0.75794510030925;2.10168480970884;0;0.01;1
MFSD7;0.75794510030925;2.56366933991724;0;0.01;1
CPLX1;0.75794510030925;1.66694557418312;0;0.01;1
IDUA;0.75794510030925;1.06671234007766;0;0.01;1
FGFRL1;0.75794510030925;1.07328821437254;0;0.01;1
RP11-1398P2.1;0.75794510030925;2.02641345524747;0;0.01;1
RGS12;0.75794510030925;-0.1836383937404;0;0.01;1
ZBTB49;0.75794510030925;1.75142395041168;0;0.01;1
RP11-539L10.3;0.75794510030925;2.25577569815517;0;0.01;1
KIAA0232;0.75794510030925;1.46832938347899;0;0.01;1
TBC1D14;0.75794510030925;1.95545517845553;0;0.01;1
AFAP1;0.75794510030925;1.97294797516946;0;0.01;1
SH3TC1;0.75794510030925;0.562951110484261;0;0.01;1
LCORL;0.75794510030925;1.51045759887446;0;0.01;1
PPARGC1A;0.75794510030925;2.30030377594626;0;0.01;1
RP13-497K6.1;0.75794510030925;1.99448823543042;0;0.01;1
RFC1;0.75794510030925;1.72036392688577;0;0.01;1
NSUN7;0.75794510030925;0.832567167432822;0;0.01;1
GNPDA2;0.75794510030925;2.48559835324066;0;0.01;1
DCUN1D4;0.75794510030925;2.22668958549641;0;0.01;1
SGCB;0.75794510030925;1.01800034381527;0;0.01;1
SCFD2;0.75794510030925;2.52829747508535;0;0.01;1
CLOCK;0.75794510030925;1.99397546840336;0;0.01;1
CEP135;0.75794510030925;2.03721114831303;0;0.01;1
CENPC;0.75794510030925;0.336405654980632;0;0.01;1
RUFY3;0.75794510030925;1.08077779473686;0;0.01;1
AREG;0.75794510030925;2.21610555881544;0;0.01;1
AFF1;0.75794510030925;0.227194518747924;0;0.01;1
HERC3;0.75794510030925;2.63471411971925;0;0.01;1
ARHGEF38;0.75794510030925;-0.242709519902962;0;0.01;1
HSPA4L;0.75794510030925;0.45173831136488;0;0.01;1
SCLT1;0.75794510030925;0.869844587899257;0;0.01;1
LRBA;0.75794510030925;0.667823487878782;0;0.01;1
MND1;0.75794510030925;1.90137937291224;0;0.01;1
NAF1;0.75794510030925;0.352984068240865;0;0.01;1
TMEM192;0.75794510030925;2.51014206650058;0;0.01;1
DDX60;0.75794510030925;1.42239135257879;0;0.01;1
PRIMPOL;0.75794510030925;0.985904758486157;0;0.01;1
SNX25;0.75794510030925;1.44045976282146;0;0.01;1
FAM149A;0.75794510030925;1.71877740895254;0;0.01;1
CCDC127;0.75794510030925;2.09327337007845;0;0.01;1
TTC33;0.75794510030925;-0.177199398549618;0;0.01;1
GHR;0.75794510030925;1.76582862077998;0;0.01;1
NNT-AS1;0.75794510030925;1.84006461998905;0;0.01;1
ARL15;0.75794510030925;1.46860459562979;0;0.01;1
MAST4-AS1;0.75794510030925;1.70562810868737;0;0.01;1
GFM2;0.75794510030925;1.20135209308184;0;0.01;1
COL4A3BP;0.75794510030925;1.12795911459283;0;0.01;1
LHFPL2;0.75794510030925;2.35768264217667;0;0.01;1
ATG10;0.75794510030925;1.47697385519065;0;0.01;1
RASA1;0.75794510030925;0.458941232770519;0;0.01;1
TMEM161B;0.75794510030925;1.99037440132328;0;0.01;1
FAM172A;0.75794510030925;1.51455002602951;0;0.01;1
EPB41L4A;0.75794510030925;1.86617467382951;0;0.01;1
MCC;0.75794510030925;2.49791889135062;0;0.01;1
YTHDC2;0.75794510030925;2.01459200886436;0;0.01;1
CTC-428G20.6;0.75794510030925;-0.508513313727526;0;0.01;1
LINC00992;0.75794510030925;0.767312427751898;0;0.01;1
TNFAIP8;0.75794510030925;1.39239719777753;0;0.01;1
SRFBP1;0.75794510030925;1.92982500275517;0;0.01;1
ZNF608;0.75794510030925;-1.08111017779102;0;0.01;1
RAPGEF6;0.75794510030925;0.626613431975033;0;0.01;1
